일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
2018-11-14 3:00,5.2,0,0,0,84
2018-11-14 4:00,4.3,0,0,0,87.1
2018-11-14 5:00,4.1,0,0,0,88.1
2018-11-14 6:00,3.8,0,0,0,88.9
2018-11-14 7:00,3.4,0,0,0,89.8
2018-11-14 8:00,3.8,0,0,0,88.8
2018-11-14 9:00,7.1,0,0,0,78.4
2018-11-14 10:00,9.5,0,0.2,0,68.8
2018-11-14 11:00,11.6,310.2,0.6,0,63.4
2018-11-14 12:00,13.8,66.9,0.7,0,57.3
2018-11-14 13:00,14,354.7,1.2,0,54.1
2018-11-14 14:00,15.2,144.6,1,0,47.3
2018-11-14 15:00,15.6,356.6,0.8,0,43.3
2018-11-14 16:00,15.7,272.3,1.2,0,39.8
2018-11-14 17:00,14.4,19.7,0.5,0,43.5
2018-11-14 18:00,11.9,121.7,1.2,0,57.4
2018-11-14 19:00,11.2,0,0.2,0,62
2018-11-14 20:00,9.8,0,0,0,68.9
2018-11-14 21:00,8.7,0,0.3,0,73.5
2018-11-14 22:00,7.8,0,0,0,78.1
2018-11-14 23:00,7.1,0,0,0,80.9
2018-11-15 0:00,6.3,0,0,0,84.5
2018-11-15 1:00,5.8,0,0.1,0,86.2
2018-11-15 2:00,5.2,0,0,0,87.9
2018-11-15 3:00,4.8,0,0,0,89.3
2018-11-15 4:00,4.1,0,0,0,89.9
2018-11-15 5:00,4.1,0,0,0,91.1
2018-11-15 6:00,3.6,0,0,0,91.7
2018-11-15 7:00,3.2,0,0,0,92
2018-11-15 8:00,4.3,0,0,0,91
2018-11-15 9:00,7,0,0,0,82.5
2018-11-15 10:00,8.6,0,0.1,0,73.6
2018-11-15 11:00,10.8,247.2,0.6,0,66.4
2018-11-15 12:00,13.6,324.6,0.7,0,60.9
2018-11-15 13:00,15.5,0,0.3,0,48.7
2018-11-15 14:00,15.7,319.7,1,0,45.4
2018-11-15 15:00,16,314.5,0.9,0,43.3
2018-11-15 16:00,15.8,305.6,0.9,0,43.5
2018-11-15 17:00,14.3,132.7,0.6,0,50
2018-11-15 18:00,12.6,140.6,0.8,0,56.3
2018-11-15 19:00,11.5,170,0.5,0,63.3
2018-11-15 20:00,10,0,0,0,68.2
2018-11-15 21:00,9.1,0,0.1,0,72.6
2018-11-15 22:00,7.7,0,0,0,78.2
2018-11-15 23:00,7.4,0,0,0,79.9
2018-11-16 0:00,7.1,0,0,0,82.6
2018-11-16 1:00,6.5,0,0,0,82.9
2018-11-16 2:00,7.1,0,0.3,0,80.6
2018-11-16 3:00,7.1,0,0,0,81.5
2018-11-16 4:00,6.9,0,0.1,0,83.1
2018-11-16 5:00,6.3,0,0.4,0,85.6
2018-11-16 6:00,6.8,0,0,0,84.1
2018-11-16 7:00,7,0,0,0,83.3
2018-11-16 8:00,7.7,0,0,0,81.7
2018-11-16 9:00,8.4,0,0,0,77.5
2018-11-16 10:00,10.2,0,0.3,0,72.8
2018-11-16 11:00,10.9,0,0.3,0,66.4
2018-11-16 12:00,12.2,217.7,0.5,0,61.3
2018-11-16 13:00,12.4,209.9,0.5,0,56.6
2018-11-16 14:00,13.7,0,0.4,0,51.9
2018-11-16 15:00,14,338.7,0.5,0,47.7
2018-11-16 16:00,13.9,216.9,1,0,47.3
2018-11-16 17:00,12.7,0,0.4,0,52.6
2018-11-16 18:00,11.5,202.8,0.5,0,60.7
2018-11-16 19:00,11.4,0,0.3,0,61.9
2018-11-16 20:00,10,172.9,0.5,0,67.2
2018-11-16 21:00,10,189.5,1,0,71.8
2018-11-16 22:00,10,221.3,1.3,0,76.1
2018-11-16 23:00,9.6,231.7,1.1,0,79.3
2018-11-17 0:00,9.5,333,1.5,0,71.1
2018-11-17 1:00,8.4,305.9,1.2,0,69.8
2018-11-17 2:00,7.5,31.8,1.7,0,74.1
2018-11-17 3:00,6.6,7.2,1.4,0,69.4
2018-11-17 4:00,5.8,42.2,1,0,66.3
2018-11-17 5:00,5,0,0.4,0,67.7
2018-11-17 6:00,4,117.6,0.9,0,76.4
2018-11-17 7:00,3,0,0.4,0,81.5
2018-11-17 8:00,3.1,0,0.2,0,83.5
2018-11-17 9:00,5.4,0,0.1,0,72.5
2018-11-17 10:00,6.9,4.3,0.7,0,66.8
2018-11-17 11:00,8.2,295,0.7,0,57.2
2018-11-17 12:00,9.3,308.4,1.3,0,49.9
2018-11-17 13:00,11,300,1.1,0,46.6
2018-11-17 14:00,12.1,309,1.6,0,34.5
2018-11-17 15:00,12.6,294.6,1.3,0,33.9
2018-11-17 16:00,12.1,308.8,1.4,0,19.7
2018-11-17 17:00,11.5,346.6,1.6,0,28.4
2018-11-17 18:00,10.6,8.4,1.7,0,28.2
2018-11-17 19:00,9.1,38.5,2.1,0,23.8
2018-11-17 20:00,8.1,59.3,0.9,0,33.2
2018-11-17 21:00,6.9,111.2,0.9,0,42.6
2018-11-17 22:00,6.9,95.5,0.6,0,48.6
2018-11-17 23:00,6,115.1,1.3,0,53.1
2018-11-18 0:00,4.7,0,0.3,0,58.9
2018-11-18 1:00,3.9,0,0,0,63.2
2018-11-18 2:00,3.4,0,0.1,0,67
2018-11-18 3:00,2.9,0,0.2,0,68.8
2018-11-18 4:00,2.5,0,0,0,71.2
2018-11-18 5:00,1.8,0,0,0,72.6
2018-11-18 6:00,1.6,0,0,0,75.7
2018-11-18 7:00,0.9,0,0,0,77
2018-11-18 8:00,1.7,0,0,0,75.4
2018-11-18 9:00,3.5,0,0,0,69
2018-11-18 10:00,4.4,290.3,0.5,0,64
2018-11-18 11:00,5.9,0,0.4,0,58
2018-11-18 12:00,7.8,0,0.2,0,40.9
2018-11-18 13:00,8.9,201.6,0.5,0,36
2018-11-18 14:00,9.7,209.6,0.6,0,41.9
2018-11-18 15:00,10.3,242,0.9,0,41.5
2018-11-18 16:00,10.4,329.3,1.5,0,41.2
2018-11-18 17:00,9.5,0,0.2,0,47.1
2018-11-18 18:00,8.1,0,0,0,54.3
2018-11-18 19:00,7.3,0,0.4,0,56.5
2018-11-18 20:00,7.4,0,0,0,59.5
2018-11-18 21:00,6.6,0,0,0,64.4
2018-11-18 22:00,5.7,0,0,0,68.1
2018-11-18 23:00,4.9,0,0.2,0,71
2018-11-19 0:00,4.2,303,0.7,0,74.8
2018-11-19 1:00,4.2,0,0.1,0,74.7
2018-11-19 2:00,4.1,299,0.6,0,75.4
2018-11-19 3:00,4.3,0,0.1,0,75.7
2018-11-19 4:00,4.9,0,0,0,74.9
2018-11-19 5:00,4.6,0,0,0,77.2
2018-11-19 6:00,3.6,0,0,0,80.6
2018-11-19 7:00,3.1,0,0,0,83.8
2018-11-19 8:00,3.1,0,0,0,83.3
2018-11-19 9:00,5,0,0.2,0,76.5
2018-11-19 10:00,8.4,0,0.3,0,66.5
2018-11-19 11:00,10.3,313.7,0.6,0,56.9
2018-11-19 12:00,11.7,305,0.7,0,49.4
2018-11-19 13:00,12.3,328.5,0.9,0,44.2
2018-11-19 14:00,13.9,223.7,2,0,36.7
2018-11-19 15:00,13.7,252.6,1.7,0,37.7
2018-11-19 16:00,12,244.5,1.2,0,42.6
2018-11-19 17:00,11.8,229.4,1.5,0,45.7
2018-11-19 18:00,10.6,227.7,1.8,0,50.3
2018-11-19 19:00,9.1,198.5,0.7,0,53.6
2018-11-19 20:00,9.5,225.1,0.6,0,57.3
2018-11-19 21:00,9.2,306.1,0.6,0,58.2
2018-11-19 22:00,9.5,319.4,2.4,0,59.6
2018-11-19 23:00,8.9,330.1,0.6,0,55
2018-11-20 0:00,8.6,248,0.8,0,45.7
2018-11-20 1:00,7.6,36.5,1.1,0,46.7
2018-11-20 2:00,6,91.4,0.7,0,51.3
2018-11-20 3:00,4.6,190.7,0.5,0,52.1
2018-11-20 4:00,4,118.1,0.8,0,50
2018-11-20 5:00,3.5,0,0.2,0,50.9
2018-11-20 6:00,2.5,0,0,0,53.4
2018-11-20 7:00,1.2,0,0,0,69.4
2018-11-20 8:00,1,0,0.2,0,68.9
2018-11-20 9:00,4.1,0,0,0,58.8
2018-11-20 10:00,6.5,0,0.2,0,47.8
2018-11-20 11:00,8.8,318.3,0.7,0,38.6
2018-11-20 12:00,10.9,325.1,0.8,0,30
2018-11-20 13:00,12.6,286.4,1.1,0,22.6
2018-11-20 14:00,12.5,302.7,1.1,0,20.4
2018-11-20 15:00,13.5,312.1,1.2,0,19.9
2018-11-20 16:00,13,281,1,0,20
2018-11-20 17:00,10.9,139,0.9,0,17.1
2018-11-20 18:00,9.3,137.4,0.6,0,31.6
2018-11-20 19:00,8.5,231.8,0.7,0,32.2
2018-11-20 20:00,6.5,0,0.2,0,45.1
2018-11-20 21:00,5.4,0,0,0,48.7
2018-11-20 22:00,4.5,0,0.1,0,55.1
2018-11-20 23:00,3.5,0,0.3,0,58.9
2018-11-21 0:00,2.6,0,0.3,0,60.5
2018-11-21 1:00,2.9,0,0.1,0,62.7
2018-11-21 2:00,2.6,0,0.3,0,60.4
2018-11-21 3:00,3.4,0,0.4,0,58.5
2018-11-21 4:00,3.2,0,0,0,61.1
2018-11-21 5:00,3.4,0,0.1,0,60.8
2018-11-21 6:00,2.7,0,0,0,64.3
2018-11-21 7:00,3.8,0,0,0,61
2018-11-21 8:00,4.2,0,0.3,0,61.9
2018-11-21 9:00,4.8,0,0,0,63.2
2018-11-21 10:00,5.9,322.1,0.6,0,55.2
2018-11-21 11:00,8.3,0,0.3,0,48.7
2018-11-21 12:00,10.8,333.6,0.6,0,37.9
2018-11-21 13:00,10.7,351.8,1.3,0,38.3
2018-11-21 14:00,8.6,335.4,3.6,0,52
2018-11-21 15:00,6.8,24.9,2.8,0,70.1
2018-11-21 16:00,6.8,342.1,2.1,0,66.3
2018-11-21 17:00,5.8,45.4,2.3,0,75.8
2018-11-21 18:00,5.4,340.4,3,0,78.7
2018-11-21 19:00,4.3,350.1,2,0,85.2
2018-11-21 20:00,4,335.5,1.7,0,86.1
2018-11-21 21:00,3.8,323.7,0.8,0,85.6
2018-11-21 22:00,3.8,0,0.1,0,86.1
2018-11-21 23:00,3.8,339.4,2.2,0,85
2018-11-22 0:00,3.6,0,0.4,0,85
2018-11-22 1:00,3.3,331.5,0.6,0,87.5
2018-11-22 2:00,2.3,155.8,0.5,0,90.6
2018-11-22 3:00,1.9,0,0.3,0,92.2
2018-11-22 4:00,1.6,0,0,0,93.8
2018-11-22 5:00,2.4,0,0.3,0,52.6
2018-11-22 6:00,0.3,176.4,0.5,0,68.2
2018-11-22 7:00,-0.1,129.6,1,0,71
2018-11-22 8:00,0.4,131.4,0.6,0,63.7
2018-11-22 9:00,2.9,0,0.4,0,44.2
2018-11-22 10:00,5,8.2,1,0,35.9
2018-11-22 11:00,5.7,34.8,1.1,0,29.1
2018-11-22 12:00,6.6,328,1.4,0,25.9
2018-11-22 13:00,7.6,74.4,1.4,0,25.4
2018-11-22 14:00,8.8,310.3,2.1,0,26.2
2018-11-22 15:00,8.4,331.9,3,0,30.2
2018-11-22 16:00,7.8,289.4,2.9,0,34.3
2018-11-22 17:00,6.8,328.1,2.4,0,39.1
2018-11-22 18:00,6.2,276.2,1.1,0,42.4
2018-11-22 19:00,5,222.3,1.6,0,53.1
2018-11-22 20:00,4.3,221.4,1.3,0,58.5
2018-11-22 21:00,3.7,211.2,1.5,0,62.6
2018-11-22 22:00,3.2,232.5,1.2,0,66.5
2018-11-22 23:00,2.4,231.8,0.9,0,71.5
2018-11-23 0:00,2.1,0,0.4,0,71
2018-11-23 1:00,1.5,0,0.3,0,75.1
2018-11-23 2:00,2.1,0,0.4,0,64.4
2018-11-23 3:00,1.7,20.7,1.3,0,59.1
2018-11-23 4:00,0.6,0,0.3,0,61
2018-11-23 5:00,-0.1,0,0.3,0,57.4
2018-11-23 6:00,-1,135,0.6,0,58.2
2018-11-23 7:00,-1.1,0,0.2,0,56.3
2018-11-23 8:00,-1.5,0,0,0,70.1
2018-11-23 9:00,0.5,0,0.1,0,55.9
2018-11-23 10:00,3.6,233,0.9,0,35.2
2018-11-23 11:00,4.7,247.6,0.9,0,35.2
2018-11-23 12:00,5.8,152.8,1.1,0,29.5
2018-11-23 13:00,6.4,67.6,1.3,0,24.2
2018-11-23 14:00,8.1,60,1,0,22.8
2018-11-23 15:00,7.3,350.4,0.9,0,24.4
2018-11-23 16:00,7.1,38.8,1.4,0,26.6
2018-11-23 17:00,6.4,56.5,0.9,0,29.7
2018-11-23 18:00,4.3,117.7,1.2,0,38.7
2018-11-23 19:00,3.9,110.7,0.8,0,40.1
2018-11-23 20:00,3,0,0.1,0,45.6
2018-11-23 21:00,2,0,0,0,51.4
2018-11-23 22:00,1.2,0,0,0,55.1
2018-11-23 23:00,0.5,0,0,0,58.6
2018-11-24 0:00,0.7,0,0.1,0,60.1
2018-11-24 1:00,0.6,0,0.4,0,60.6
2018-11-24 2:00,1.1,0,0.1,0,58
2018-11-24 3:00,1.2,234.4,0.8,0,56.4
2018-11-24 4:00,1.4,0,0,0,57
2018-11-24 5:00,2,53.4,0.5,0,55.4
2018-11-24 6:00,2.6,0,0.3,0,54.9
2018-11-24 7:00,3.3,0,0.3,0,52.6
2018-11-24 8:00,3.2,0,0.2,0,68.1
2018-11-24 9:00,2.5,205.1,0.8,1,87.1
2018-11-24 10:00,2.6,201.1,0.8,1.5,94.7
2018-11-24 11:00,3.1,0,0.4,2.5,96
2018-11-24 12:00,2.7,105.3,1.6,2,96.2
2018-11-24 13:00,3.8,0,0.2,0,96.2
2018-11-24 14:00,5.9,18,0.9,0,92.5
2018-11-24 15:00,6.3,62,0.9,0,87.7
2018-11-24 16:00,6.6,13.5,0.7,0,87.8
2018-11-24 17:00,6,0,0.3,0,91.3
2018-11-24 18:00,5.4,25.1,1.4,0,94
2018-11-24 19:00,5.1,61.3,1.1,0,97.3
2018-11-24 20:00,4.9,86.3,0.9,0,97.7
2018-11-24 21:00,4.9,20.4,0.9,0,98.4
2018-11-24 22:00,4.8,24.9,0.6,0,98.8
2018-11-24 23:00,5,0,0.1,0,98.4
2018-11-25 0:00,4.9,0,0.3,0,98.9
2018-11-25 1:00,4.9,32.9,0.5,0,98.3
2018-11-25 2:00,4.8,335.3,0.5,0,98.6
2018-11-25 3:00,4.9,0,0.3,0,98.1
2018-11-25 4:00,5.1,0,0,0,98.4
2018-11-25 5:00,4.7,0,0.1,0,98.6
2018-11-25 6:00,5,0,0,0,98.1
2018-11-25 7:00,5,0,0.1,0,97.9
2018-11-25 8:00,5.5,0,0,0,97.6
2018-11-25 9:00,6.1,0,0,0,96.9
2018-11-25 10:00,6.6,0,0.4,0,92.2
2018-11-25 11:00,7.5,0,0.2,0,82.5
2018-11-25 12:00,9.1,0,0.3,0,73
2018-11-25 13:00,10.6,197.3,0.5,0,61.5
2018-11-25 14:00,11.4,332.1,0.5,0,59.4
2018-11-25 15:00,11.2,6,0.6,0,55.6
2018-11-25 16:00,11,357.9,1.3,0,55.2
2018-11-25 17:00,10.5,24.4,1.3,0,56.8
2018-11-25 18:00,9,120.3,0.9,0,65
2018-11-25 19:00,7.8,114.2,1.3,0,69.5
2018-11-25 20:00,7.1,0,0,0,74.1
2018-11-25 21:00,6,0,0,0,78.5
2018-11-25 22:00,5.1,0,0,0,83.9
2018-11-25 23:00,4.5,0,0,0,88.6
2018-11-26 0:00,3.8,0,0,0,91
2018-11-26 1:00,3.2,0,0,0,93
2018-11-26 2:00,2.7,0,0,0,94.4
2018-11-26 3:00,2.4,0,0,0,94.1
2018-11-26 4:00,1.7,0,0,0,94.9
2018-11-26 5:00,1.1,0,0,0,95.7
2018-11-26 6:00,0.6,0,0,0,95.7
2018-11-26 7:00,0.5,0,0,0,96.9
2018-11-26 8:00,0.5,0,0,0,96.2
2018-11-26 9:00,2.6,0,0,0,88.8
2018-11-26 10:00,4.8,266.9,0.5,0,80.9
2018-11-26 11:00,7.2,307.9,0.6,0,73.8
2018-11-26 12:00,9.3,15,0.9,0,68
2018-11-26 13:00,11,242.1,1,0,58.6
2018-11-26 14:00,13.7,307.8,0.6,0,50.6
2018-11-26 15:00,13.9,332,0.7,0,44.3
2018-11-26 16:00,13.4,294.4,0.5,0,40.1
2018-11-26 17:00,11.9,0,0.4,0,51.8
2018-11-26 18:00,10.1,114.7,1.3,0,61.1
2018-11-26 19:00,8.1,0,0,0,68
2018-11-26 20:00,6.8,0,0,0,75.3
2018-11-26 21:00,5.7,0,0,0,78.7
2018-11-26 22:00,5.6,0,0,0,80.4
2018-11-26 23:00,4,0,0,0,85.4
2018-11-27 0:00,3.9,0,0,0,87
2018-11-27 1:00,3,0,0,0,89.5
2018-11-27 2:00,2.8,0,0,0,89.1
2018-11-27 3:00,2.3,0,0,0,91.1
2018-11-27 4:00,2.2,0,0,0,91.3
2018-11-27 5:00,1.9,316.7,0.6,0,90.3
2018-11-27 6:00,1.4,0,0,0,93.5
2018-11-27 7:00,1.3,0,0,0,94.1
2018-11-27 8:00,1.4,0,0,0,93.4
2018-11-27 9:00,4.1,0,0,0,83.6
2018-11-27 10:00,7,0,0,0,74.9
2018-11-27 11:00,10.1,19.6,0.5,0,65.1
2018-11-27 12:00,11.9,0,0.2,0,59.7
2018-11-27 13:00,15.3,249.2,2,0,56
2018-11-27 14:00,14.1,251.1,2.1,0,61.4
2018-11-27 15:00,14.5,235.9,2.5,0,62.5
2018-11-27 16:00,13.8,244.9,1.9,0,65.1
2018-11-27 17:00,12.7,223.4,0.8,0,69.9
2018-11-27 18:00,12.1,0,0.4,0,74
2018-11-27 19:00,11.1,0,0.2,0,78
2018-11-27 20:00,10.9,225,0.6,0,81.4
2018-11-27 21:00,10.5,237.2,0.6,0,85.3
2018-11-27 22:00,10,30.5,0.5,0,87.9
2018-11-27 23:00,9.6,141.7,0.6,0,89.9
2018-11-28 0:00,9.3,0,0.4,0,82.8
2018-11-28 1:00,8.7,3.3,0.8,0,49.4
2018-11-28 2:00,8.3,43,1,0,44.6
2018-11-28 3:00,6.4,102.5,1.1,0,49.1
2018-11-28 4:00,6.2,90.8,0.5,0,42.8
2018-11-28 5:00,5.8,352.2,1.3,0,33.6
2018-11-28 6:00,4.3,111.3,1.1,0,41.9
2018-11-28 7:00,3.9,114.8,1.2,0,43.1
2018-11-28 8:00,4,0,0.3,0,45
2018-11-28 9:00,5.2,0,0.2,0,48.2
2018-11-28 10:00,6.1,26.6,0.9,0,34
2018-11-28 11:00,6.4,325.2,1.5,0,29.5
2018-11-28 12:00,6.8,322.9,1.9,0,29.5
2018-11-28 13:00,7.7,329.5,1.1,0,29.8
2018-11-28 14:00,9.3,333.6,0.6,0,26.4
2018-11-28 15:00,10.5,321.8,0.6,0,23.4
2018-11-28 16:00,9.9,268.8,0.9,0,19.6
2018-11-28 17:00,9.4,265.8,0.8,0,20
2018-11-28 18:00,7.2,143.2,0.6,0,25.4
2018-11-28 19:00,6.1,0,0,0,30
2018-11-28 20:00,4.9,0,0,0,36.9
2018-11-28 21:00,4.8,113.5,0.9,0,37.7
2018-11-28 22:00,5.1,110.9,1.3,0,39.9
2018-11-28 23:00,4.6,94,0.9,0,43.1
2018-11-29 0:00,2.2,0,0,0,59.5
2018-11-29 1:00,1.4,0,0,0,64.1
2018-11-29 2:00,0.7,0,0,0,66.1
2018-11-29 3:00,0.2,0,0,0,65.5
2018-11-29 4:00,0.9,0,0,0,63.9
2018-11-29 5:00,0.3,0,0,0,66.5
2018-11-29 6:00,0.1,0,0,0,68
2018-11-29 7:00,-0.1,0,0,0,70
2018-11-29 8:00,-0.3,0,0.3,0,68.7
2018-11-29 9:00,1.3,0,0.1,0,62.3
2018-11-29 10:00,4,20.3,0.5,0,54
2018-11-29 11:00,5.9,0,0.4,0,46.2
2018-11-29 12:00,7.8,324.9,0.5,0,32.6
2018-11-29 13:00,8.8,0,0.3,0,32.2
2018-11-29 14:00,9.1,0,0.3,0,32.9
2018-11-29 15:00,9.4,0,0.2,0,36.4
2018-11-29 16:00,9.4,0,0.3,0,34.7
2018-11-29 17:00,9,0,0.1,0,38.6
2018-11-29 18:00,8.8,0,0.2,0,42
2018-11-29 19:00,8.6,85.4,0.5,0,38.2
2018-11-29 20:00,7.7,0,0.4,0,42.1
2018-11-29 21:00,6.7,91.4,0.5,0,49.2
2018-11-29 22:00,5.7,117,1.1,0,51.6
2018-11-29 23:00,6,0,0,0,50.3
2018-11-30 0:00,4.9,0,0.3,0,51.4
2018-11-30 1:00,4.8,0,0,0,56.7
2018-11-30 2:00,5.1,0,0.1,0,58.6
2018-11-30 3:00,4.1,0,0,0,63.4
2018-11-30 4:00,3.8,0,0,0,65.1
2018-11-30 5:00,3.5,0,0,0,67.2
2018-11-30 6:00,3.3,0,0,0,68.5
2018-11-30 7:00,3,0,0.2,0,68.3
2018-11-30 8:00,2.5,0,0,0,68.1
2018-11-30 9:00,4.1,0,0.3,0,63
2018-11-30 10:00,5.9,314.9,0.8,0,53.3
2018-11-30 11:00,7.3,0,0.3,0,45.9
2018-11-30 12:00,8.3,323.1,1.2,0,45.4
2018-11-30 13:00,9.3,313.3,1.4,0,44.1
2018-11-30 14:00,10.6,273.4,1.6,0,37
2018-11-30 15:00,11,241.5,1.9,0,35.5
2018-11-30 16:00,10.2,242.5,2,0,36.8
2018-11-30 17:00,9.2,228.3,1.8,0,42.3
2018-11-30 18:00,7.7,0,0.4,0,50.3
2018-11-30 19:00,6.8,211.9,0.7,0,54.2
2018-11-30 20:00,5.8,110.7,0.9,0,61
2018-11-30 21:00,5.5,90.5,0.9,0,56.1
2018-11-30 22:00,4.8,124.4,0.5,0,59.4
2018-11-30 23:00,3.9,118.3,0.9,0,62.2
2018-12-01 0:00,3.1,0,0,0,68.6
2018-12-01 1:00,2,0,0,0,75.8
2018-12-01 2:00,2,0,0,0,74.1
2018-12-01 3:00,2.1,0,0.1,0,73.7
2018-12-01 4:00,1.8,0,0,0,75.9
2018-12-01 5:00,1.8,0,0.1,0,73.7
2018-12-01 6:00,2.1,0,0.1,0,71.6
2018-12-01 7:00,2,0,0.3,0,72.9
2018-12-01 8:00,2,0,0,0,74
2018-12-01 9:00,3.3,0,0.4,0,68.1
2018-12-01 10:00,4.1,321.8,0.7,0,65.1
2018-12-01 11:00,5.6,0,0.2,0,57.7
2018-12-01 12:00,8,266.2,0.6,0,52.7
2018-12-01 13:00,10.2,70.2,1.1,0,48.1
2018-12-01 14:00,11.5,8.7,1.3,0,45.6
2018-12-01 15:00,11.2,64.2,1.1,0,43.1
2018-12-01 16:00,11.1,38.5,1,0,42.3
2018-12-01 17:00,9.7,0,0.4,0,48.9
2018-12-01 18:00,8.3,113.6,1.4,0,52.7
2018-12-01 19:00,7.1,120.1,0.6,0,58.5
2018-12-01 20:00,6.4,121.5,0.8,0,64.5
2018-12-01 21:00,5.2,0,0,0,70.1
2018-12-01 22:00,4.3,0,0,0,74.8
2018-12-01 23:00,3.5,0,0,0,77.1
2018-12-02 0:00,2.8,0,0,0,79.8
2018-12-02 1:00,2.5,0,0,0,80.6
2018-12-02 2:00,2.2,0,0,0,82.2
2018-12-02 3:00,1.7,0,0,0,83.7
2018-12-02 4:00,1.4,0,0,0,84.8
2018-12-02 5:00,1.4,0,0,0,84.7
2018-12-02 6:00,0.9,0,0,0,86.9
2018-12-02 7:00,0.9,0,0,0,87.5
2018-12-02 8:00,1.4,0,0,0,85.9
2018-12-02 9:00,3.1,0,0.1,0,79.8
2018-12-02 10:00,6,0,0.1,0,68.7
2018-12-02 11:00,8.7,0,0.4,0,61.3
2018-12-02 12:00,9.5,247.7,0.5,0,60.1
2018-12-02 13:00,12.7,205.4,0.8,0,53.8
2018-12-02 14:00,14.5,237.9,0.6,0,49.5
2018-12-02 15:00,15.2,30.6,0.8,0,49
2018-12-02 16:00,14.6,32.7,0.8,0,48.4
2018-12-02 17:00,13.5,111,1.3,0,53.3
2018-12-02 18:00,12.2,0,0,0,59.7
2018-12-02 19:00,11.4,0,0.3,0,64.2
2018-12-02 20:00,11.1,0,0.1,0,66.2
2018-12-02 21:00,11.1,0,0,0,67.1
2018-12-02 22:00,10.6,194.3,0.5,0,69.7
2018-12-02 23:00,10.5,0,0.3,0,70.5
2018-12-03 0:00,10.2,0,0.3,0,73.1
2018-12-03 1:00,9.4,0,0,0,77.3
2018-12-03 2:00,9,0,0,0,79
2018-12-03 3:00,9.2,0,0,0,79.3
2018-12-03 4:00,9.4,0,0,0,82.5
2018-12-03 5:00,8.8,0,0,1,94.2
2018-12-03 6:00,9.1,0,0.3,2.5,98.6
2018-12-03 7:00,9.4,0,0.3,4,99.9
2018-12-03 8:00,9.7,0,0,0,99.9
2018-12-03 9:00,10.5,0,0,0.5,99.9
2018-12-03 10:00,11.2,0,0.4,0,99.9
2018-12-03 11:00,12.2,0,0.3,0,97.6
2018-12-03 12:00,13.1,0,0,0,96.3
2018-12-03 13:00,14,0,0,0,90.5
2018-12-03 14:00,14.5,0,0,0,89.1
2018-12-03 15:00,14.5,0,0,0,89.7
2018-12-03 16:00,14,0,0,0.5,97.4
2018-12-03 17:00,15,229.2,1.5,3,99.9
2018-12-03 18:00,15.1,235.6,1.3,0.5,99.6
2018-12-03 19:00,15.1,237.4,1.2,0.5,99.2
2018-12-03 20:00,14.9,246,0.5,0,99.5
2018-12-03 21:00,14.9,216,1.3,0,99.5
2018-12-03 22:00,14.6,238.9,0.5,0,99.3
2018-12-03 23:00,14.6,0,0.2,0,99.9
2018-12-04 0:00,14.4,253.2,1.1,0,99.9
2018-12-04 1:00,14,243.7,1.3,0,99.9
2018-12-04 2:00,13.8,267.2,0.5,0,99.9
2018-12-04 3:00,13.7,0,0,0,99.9
2018-12-04 4:00,13.5,0,0.4,1,99.9
2018-12-04 5:00,13.3,332.6,0.9,3,99.9
2018-12-04 6:00,12.6,347.7,2.3,4,99.4
2018-12-04 7:00,11.8,319.5,1,6,98
2018-12-04 8:00,11.4,349.3,0.7,3,98.3
2018-12-04 9:00,11.1,39.1,0.9,1.5,96.2
2018-12-04 10:00,11.5,45.2,1,0.5,92.6
2018-12-04 11:00,11.4,0,0.4,0,88.4
2018-12-04 12:00,11.6,329.7,1.6,0,86.8
2018-12-04 13:00,12.1,312.1,1.6,0,77
2018-12-04 14:00,11.8,327.6,1.5,0,75.4
2018-12-04 15:00,11.7,335.5,1.9,0,73
2018-12-04 16:00,11.3,263.2,1.7,0,67.9
2018-12-04 17:00,9.2,333.1,2.6,0,71.4
2018-12-04 18:00,8.2,304,0.9,0,67.7
2018-12-04 19:00,7.9,279.6,1.5,0,63
2018-12-04 20:00,7.5,290.4,0.9,0,56.6
2018-12-04 21:00,6.9,273.1,1.3,0,55.2
2018-12-04 22:00,6.1,240.6,1.1,0,53.6
2018-12-04 23:00,5.5,320.9,2.2,0,54
2018-12-05 0:00,4.1,327.7,1.8,0,55.3
2018-12-05 1:00,2.9,22.2,1.4,0,66.5
2018-12-05 2:00,2.3,326.8,2.5,0,61.1
2018-12-05 3:00,1.7,311.7,1.5,0,52.1
2018-12-05 4:00,1.3,328.1,1.4,0,50.9
2018-12-05 5:00,0.5,335.1,1.4,0,47.8
2018-12-05 6:00,0,343.4,1.6,0,46
2018-12-05 7:00,-0.4,338,1.1,0,48.8
2018-12-05 8:00,-0.6,0,0.3,0,51.8
2018-12-05 9:00,0.3,27.3,1,0,49
2018-12-05 10:00,0.4,110.3,0.9,0,44
2018-12-05 11:00,3.3,164,0.5,0,43.8
2018-12-05 12:00,4.2,344.7,1.5,0,42.6
2018-12-05 13:00,4.3,320,2.1,0,40.4
2018-12-05 14:00,5,330.9,1.6,0,41.3
2018-12-05 15:00,5,322.7,1.1,0,41.3
2018-12-05 16:00,4.5,340.4,1.8,0,45.1
2018-12-05 17:00,4,355.6,1.5,0,48.1
2018-12-05 18:00,3.6,340,1.6,0,49.6
