Datetime,SO2,CO,O3,NO2,PM10,PM25
2018080908,0.004,0.6,0.006,0.019,26,18
2018080909,0.003,0.5,0.011,0.021,24,15
2018080910,0.003,0.4,0.021,0.019,27,17
2018080911,0.002,0.4,0.032,0.017,12,10
2018080912,0.002,0.4,0.05,0.01,18,11
2018080913,0.004,0.4,0.06,0.007,18,12
2018080914,0.004,0.4,0.067,0.008,21,16
2018080915,0.003,0.4,0.066,0.008,27,15
2018080916,0.002,0.3,0.07,0.008,17,12
2018080917,0.002,0.3,0.066,0.009,32,18
2018080918,0.002,0.3,0.061,0.009,29,14
2018080919,0.002,0.3,0.045,0.008,32,12
2018080920,0.001,0.4,0.044,0.009,35,10
2018080921,0.001,0.4,0.031,0.014,28,7
2018080922,0.001,0.4,0.02,0.016,24,12
2018080923,0.001,0.4,0.01,0.017,26,7
2018080924,0.001,0.4,0.006,0.017,32,16
2018081001,0.001,0.4,0.006,0.013,29,14
2018081002,0.001,0.4,0.005,0.012,35,18
2018081003,0.001,0.3,0.007,0.01,31,18
2018081004,0.001,0.3,0.005,0.011,28,22
2018081005,0.001,0.3,0.004,0.011,29,16
2018081006,0.002,0.3,0.002,0.012,26,14
2018081007,0.002,0.4,0.002,0.014,25,15
2018081008,0.002,0.4,0.01,0.015,29,21
2018081009,0.002,0.4,0.026,0.01,16,15
2018081010,0.002,0.5,0.032,0.01,17,11
2018081011,0.002,0.5,0.046,0.008,,20
2018081012,0.002,0.5,0.052,0.01,33,22
2018081013,0.001,0.4,0.064,0.008,,16
2018081014,0.001,0.4,0.059,0.01,17,16
2018081015,0.001,0.4,0.058,0.008,17,14
2018081016,0.001,0.4,0.054,0.008,23,12
2018081017,0.001,0.4,0.048,0.01,23,10
2018081018,0.001,0.4,0.045,0.012,8,5
2018081019,0.001,0.4,0.041,0.016,8,5
2018081020,0.001,0.4,0.038,0.014,18,4
2018081021,0.001,0.4,0.042,0.008,7,4
2018081022,0.001,0.4,0.039,0.009,7,4
2018081023,0.002,0.4,0.031,0.01,6,2
2018081024,0.002,0.4,0.026,0.009,9,3
2018081101,0.001,0.4,0.022,0.009,17,5
2018081102,0.001,0.4,0.02,0.008,11,8
2018081103,0.001,0.4,0.02,0.008,10,6
2018081104,0.002,0.4,0.019,0.007,12,6
2018081105,0.002,0.4,0.018,0.007,13,7
2018081106,0.002,0.4,0.017,0.007,10,10
2018081107,0.002,0.4,0.016,0.009,14,9
2018081108,0.001,0.3,0.018,0.008,8,4
2018081109,0.001,0.3,0.022,0.007,10,8
2018081110,0.001,0.3,0.022,0.008,11,5
2018081111,0.001,0.3,0.028,0.008,6,3
2018081112,0.001,0.3,0.031,0.008,5,2
2018081113,0.001,0.3,0.033,0.008,8,2
2018081114,0.001,0.3,0.034,0.008,13,2
2018081115,0.001,0.3,0.037,0.008,6,2
2018081116,0.001,0.3,0.036,0.009,15,4
2018081117,0.001,0.3,0.035,0.007,9,3
2018081118,0.001,0.3,0.032,0.008,7,4
2018081119,0.001,0.3,0.029,0.009,12,5
2018081120,0.001,0.3,0.029,0.009,14,2
2018081121,0.001,0.3,0.03,0.008,11,4
2018081122,0.001,0.3,0.026,0.009,11,6
2018081123,0.001,0.3,0.023,0.009,8,3
2018081124,0.001,0.3,0.021,0.008,11,6
2018081201,0.001,0.3,0.023,0.005,8,5
2018081202,0.001,0.3,0.022,0.005,11,4
2018081203,0.001,0.3,0.021,0.005,12,2
2018081204,0.001,0.3,0.02,0.005,10,4
2018081205,0.001,0.3,0.02,0.005,13,7
2018081206,0.001,0.3,0.019,0.006,13,11
2018081207,0.001,0.4,0.017,0.008,14,7
2018081208,0.001,0.3,0.02,0.006,7,4
2018081209,0.001,0.3,0.025,0.006,12,9
2018081210,0.001,0.3,0.032,0.006,15,14
2018081211,0.001,0.3,0.039,0.006,17,9
2018081212,0.002,0.3,0.043,0.006,21,13
2018081213,0.001,0.4,0.042,0.009,27,11
2018081214,0.002,0.3,0.042,0.009,18,18
2018081215,0.002,0.3,0.043,0.008,28,14
2018081216,0.002,0.3,0.041,0.009,20,12
2018081217,0.002,0.3,0.041,0.008,27,17
2018081218,0.001,0.4,0.039,0.009,25,12
2018081219,0.002,0.4,0.033,0.012,25,12
2018081220,0.002,0.4,0.029,0.011,26,16
2018081221,0.001,0.4,0.021,0.016,29,14
2018081222,0.002,0.4,0.015,0.019,25,18
2018081223,0.002,0.4,0.012,0.018,26,18
2018081224,0.002,0.4,0.011,0.016,29,24
2018081301,0.002,0.4,0.01,0.013,30,21
2018081302,0.002,0.3,0.013,0.009,32,12
2018081303,0.002,0.3,0.01,0.009,24,15
2018081304,0.002,0.3,0.011,0.008,26,20
2018081305,0.002,0.3,0.01,0.009,24,18
2018081306,0.002,0.3,0.006,0.013,21,17
2018081307,0.002,0.4,0.005,0.016,24,17
2018081308,0.002,0.4,0.009,0.017,18,14
2018081309,0.002,0.4,0.018,0.015,12,
2018081310,0.003,0.4,0.03,0.011,16,13
2018081311,0.002,0.3,0.04,0.009,15,9
2018081312,0.002,0.3,0.039,0.008,21,13
2018081313,0.002,0.3,0.037,0.007,11,7
2018081314,0.002,0.3,0.051,0.008,22,10
2018081315,0.002,0.3,0.06,0.008,21,10
2018081316,0.002,0.4,0.076,0.012,32,13
2018081317,0.002,0.3,0.067,0.012,25,20
2018081318,0.002,0.4,0.042,0.014,45,13
2018081319,0.002,0.4,0.021,0.025,50,13
2018081320,0.002,0.5,0.01,0.031,35,16
2018081321,0.002,0.5,0.004,0.032,31,21
2018081322,0.002,0.5,0.003,0.029,35,19
2018081323,0.002,0.4,0.003,0.026,31,15
2018081324,0.002,0.4,0.001,0.023,35,19
2018081401,0.002,0.4,0.003,0.019,40,18
2018081402,0.002,0.4,0.006,0.016,35,22
2018081403,0.002,0.4,0.009,0.014,34,30
2018081404,0.002,0.4,0.01,0.012,35,24
2018081405,0.002,0.4,0.008,0.014,32,24
2018081406,0.002,0.4,0.005,0.016,31,22
2018081407,0.002,0.4,0.003,0.017,30,20
2018081408,0.002,0.4,0.006,0.019,,21
2018081409,0.003,0.4,0.018,0.018,24,18
2018081410,0.003,0.4,0.023,0.018,20,15
2018081411,,,,,,
2018081412,,,,,,
2018081413,0.002,0.3,0.058,0.009,14,9
2018081414,0.002,0.3,0.062,0.008,17,9
2018081415,0.002,0.3,0.059,0.009,,12
2018081416,0.002,0.3,0.064,0.008,18,13
2018081417,0.002,0.3,0.07,0.009,28,14
2018081418,0.002,0.3,0.077,0.011,33,19
2018081419,0.002,0.4,0.068,0.017,32,20
2018081420,0.002,0.4,0.051,0.02,33,20
2018081421,0.002,0.4,0.035,0.022,55,15
2018081422,0.002,0.4,0.022,0.02,61,17
2018081423,0.002,0.4,0.018,0.018,30,17
2018081424,0.002,0.4,0.012,0.019,30,19
2018081501,0.002,0.4,0.016,0.014,31,18
2018081502,0.002,0.4,0.018,0.011,32,16
2018081503,0.002,0.4,0.017,0.01,30,19
2018081504,0.002,0.3,0.011,0.011,24,19
2018081505,0.002,0.3,0.012,0.011,26,15
2018081506,0.002,0.3,0.008,0.015,21,17
2018081507,0.002,0.4,0.007,0.018,22,12
2018081508,0.002,0.4,0.012,0.023,15,13
2018081509,0.002,0.4,0.025,0.016,11,10
2018081510,0.002,0.3,0.037,0.011,11,11
2018081511,0.002,0.3,0.046,0.009,10,9
2018081512,0.002,0.3,0.051,0.008,10,7
2018081513,0.002,0.3,0.053,0.008,9,4
2018081514,0.002,0.3,0.048,0.007,11,10
2018081515,0.003,0.3,0.046,0.008,7,5
2018081516,0.002,0.3,0.045,0.006,10,8
2018081517,0.002,0.2,0.039,0.007,9,5
2018081518,0.002,0.3,0.04,0.01,14,8
2018081519,0.002,0.3,0.029,0.014,21,11
2018081520,0.001,0.3,0.021,0.01,20,4
2018081521,0.002,0.3,0.023,0.007,20,2
2018081522,0.002,0.3,0.023,0.006,11,3
2018081523,0.002,0.3,0.022,0.007,10,3
2018081524,0.002,0.3,0.022,0.005,8,4
2018081601,0.001,0.3,0.021,0.003,5,4
2018081602,0.001,0.3,0.02,0.004,6,3
2018081603,0.001,0.3,0.018,0.004,10,2
2018081604,0.001,0.3,0.017,0.004,7,2
2018081605,0.002,0.3,0.017,0.005,11,3
2018081606,0.002,0.3,0.014,0.007,9,2
2018081607,0.002,0.3,0.012,0.01,7,5
2018081608,0.002,0.3,0.01,0.012,7,5
2018081609,0.002,0.4,0.015,0.011,20,2
2018081610,0.002,0.3,0.025,0.009,9,8
2018081611,0.002,0.3,0.032,0.008,8,5
2018081612,0.002,0.3,0.037,0.007,14,6
2018081613,0.002,0.3,0.04,0.007,14,7
2018081614,0.002,0.3,0.041,0.006,11,7
2018081615,0.002,0.3,0.032,0.007,19,3
2018081616,0.001,0.3,0.03,0.007,18,4
2018081617,0.001,0.3,0.03,0.008,10,2
2018081618,0.001,0.3,0.03,0.009,6,2
2018081619,0.001,0.3,0.031,0.009,8,5
2018081620,0.001,0.3,0.034,0.009,6,5
2018081621,0.001,0.3,0.036,0.006,12,8
2018081622,0.001,0.3,0.035,0.007,13,9
2018081623,0.001,0.3,0.035,0.004,10,7
2018081624,0.001,0.3,0.035,0.004,15,11
2018081701,0.001,0.3,0.033,0.004,9,3
2018081702,0.001,0.3,0.033,0.004,14,2
2018081703,0.001,0.3,0.034,0.004,16,2
2018081704,0.001,0.3,0.033,0.004,15,3
2018081705,0.001,0.3,0.033,0.004,11,4
2018081706,0.001,0.3,0.031,0.005,16,5
2018081707,0.001,0.3,0.029,0.007,10,6
2018081708,0.001,0.3,0.029,0.006,9,2
2018081709,0.001,0.3,0.03,0.006,10,3
2018081710,0.001,0.3,0.033,0.006,17,2
2018081711,0.001,0.3,0.034,0.006,24,3
2018081712,0.001,0.3,0.036,0.007,14,2
2018081713,0.001,0.3,0.037,0.007,14,2
2018081714,0.001,0.3,0.038,0.008,9,2
2018081715,0.001,0.3,0.037,0.008,13,5
2018081716,0.001,0.3,0.038,0.008,12,2
2018081717,0.001,0.3,0.037,0.008,16,2
2018081718,0.001,0.3,0.037,0.009,14,2
2018081719,0.001,0.3,0.035,0.01,18,5
2018081720,0.001,0.3,0.032,0.009,20,10
2018081721,0.001,0.3,0.03,0.007,16,4
2018081722,0.001,0.3,0.03,0.006,9,6
2018081723,0.001,0.3,0.029,0.006,12,2
2018081724,0.001,0.3,0.029,0.006,10,2
2018081801,0.001,0.3,0.029,0.004,14,4
2018081802,0.001,0.3,0.029,0.004,11,5
2018081803,0.001,0.3,0.029,0.004,8,4
2018081804,0.001,0.3,0.029,0.004,15,4
2018081805,0.002,0.3,0.027,0.004,11,4
2018081806,0.001,0.3,0.025,0.006,13,3
2018081807,0.001,0.3,0.023,0.008,13,3
2018081808,0.001,0.3,0.026,0.006,9,2
2018081809,0.002,0.3,0.027,0.007,12,2
2018081810,0.002,0.4,0.032,0.007,12,6
2018081811,0.002,0.3,0.039,0.005,12,3
2018081812,0.002,0.4,0.042,0.006,14,4
2018081813,0.002,0.4,0.044,0.007,20,3
2018081814,0.002,0.4,0.045,0.007,11,2
2018081815,0.001,0.3,0.047,0.007,15,2
2018081816,0.002,0.3,0.049,0.006,14,5
2018081817,0.001,0.3,0.053,0.006,19,3
2018081818,0.002,0.4,0.054,0.008,22,5
2018081819,0.002,0.4,0.059,0.01,22,10
2018081820,0.002,0.4,0.055,0.014,28,11
2018081821,0.002,0.4,0.048,0.016,23,12
2018081822,0.002,0.4,0.052,0.012,26,9
2018081823,0.002,0.4,0.053,0.011,24,13
2018081824,0.002,0.4,0.039,0.016,26,16
2018081901,0.002,0.4,0.041,0.011,24,19
2018081902,0.001,0.4,0.041,0.008,24,17
2018081903,0.002,0.4,0.04,0.007,28,19
2018081904,0.001,0.4,0.037,0.007,22,15
2018081905,0.002,0.4,0.035,0.007,22,13
2018081906,0.002,0.4,0.033,0.007,19,11
2018081907,0.002,0.4,0.025,0.012,18,9
2018081908,0.002,0.4,0.027,0.012,15,10
2018081909,0.002,0.4,0.039,0.007,19,6
2018081910,0.002,0.4,0.052,0.006,16,9
2018081911,0.002,0.4,0.061,0.006,9,5
2018081912,0.002,0.4,0.068,0.006,13,4
2018081913,0.002,0.4,0.072,0.006,21,8
2018081914,0.002,0.4,0.071,0.007,14,6
2018081915,0.002,0.4,0.07,0.007,16,4
2018081916,0.002,0.4,0.076,0.007,19,6
2018081917,0.002,0.4,0.076,0.008,19,6
2018081918,0.002,0.4,0.077,0.008,19,6
2018081919,0.002,0.4,0.072,0.011,25,12
2018081920,0.002,0.4,0.062,0.018,29,17
2018081921,0.002,0.4,0.051,0.016,28,13
2018081922,0.002,0.5,0.055,0.009,35,8
2018081923,0.002,0.5,0.051,0.011,31,13
2018081924,0.002,0.5,0.041,0.015,31,13
2018082001,0.002,0.5,0.038,0.012,23,21
2018082002,0.002,0.5,0.041,0.008,36,11
2018082003,0.002,0.4,0.041,0.007,32,13
2018082004,0.002,0.4,0.04,0.007,26,21
2018082005,0.002,0.4,0.039,0.008,24,19
2018082006,0.002,0.4,0.037,0.01,24,16
2018082007,0.002,0.5,0.034,0.014,22,14
2018082008,0.002,0.5,0.036,0.014,18,12
2018082009,0.003,0.5,0.043,0.012,18,14
2018082010,0.003,0.5,0.056,0.009,23,16
2018082011,0.003,0.5,0.064,0.011,22,12
2018082012,0.002,0.5,0.069,0.009,25,14
2018082013,0.002,0.5,0.072,0.008,26,14
2018082014,0.002,0.4,0.069,0.008,31,17
2018082015,0.002,0.4,0.069,0.007,19,14
2018082016,0.002,0.4,0.066,0.008,28,17
2018082017,0.003,0.5,0.059,0.009,38,19
2018082018,0.003,0.5,0.058,0.008,35,21
2018082019,0.003,0.5,0.058,0.007,31,23
2018082020,0.002,0.5,0.054,0.007,35,26
2018082021,0.002,0.4,0.045,0.008,29,23
2018082022,0.002,0.4,0.043,0.008,34,27
2018082023,0.003,0.4,0.04,0.009,35,23
2018082024,0.002,0.4,0.033,0.009,40,27
2018082101,0.002,0.4,0.03,0.007,33,24
2018082102,0.002,0.4,0.028,0.007,26,13
2018082103,0.002,0.4,0.029,0.005,30,19
2018082104,0.002,0.4,0.029,0.005,29,20
2018082105,0.002,0.4,0.029,0.006,28,22
2018082106,0.002,0.4,0.027,0.007,31,26
2018082107,0.002,0.4,0.026,0.01,26,21
2018082108,0.003,0.4,0.027,0.01,28,22
2018082109,0.003,0.4,0.028,0.01,18,17
2018082110,0.002,0.3,0.04,0.006,21,20
2018082111,0.002,0.3,0.041,0.006,20,17
2018082112,0.002,0.4,0.044,0.006,26,13
2018082113,0.002,0.4,0.048,0.009,27,15
2018082114,0.002,0.4,0.043,0.007,38,13
2018082115,0.002,0.4,0.039,0.008,31,16
2018082116,0.002,0.4,0.031,0.009,18,6
2018082117,0.002,0.4,0.032,0.009,26,4
2018082118,0.002,0.4,0.029,0.013,22,11
2018082119,0.002,0.4,0.028,0.016,23,11
2018082120,0.002,0.5,0.026,0.016,26,10
2018082121,0.001,0.5,0.021,0.018,24,14
2018082122,0.001,0.5,0.016,0.02,25,12
2018082123,0.002,0.5,0.006,0.026,21,13
2018082124,0.001,0.5,0.009,0.021,22,18
2018082201,0.001,0.4,0.003,0.02,32,13
2018082202,0.001,0.4,0.006,0.018,33,18
2018082203,0.001,0.5,0.004,0.017,26,11
2018082204,0.001,0.4,0.004,0.014,19,15
2018082205,0.001,0.4,0.004,0.014,24,13
2018082206,0.002,0.4,0.002,0.016,22,14
2018082207,0.002,0.5,0.002,0.018,18,16
2018082208,0.002,0.5,0.005,0.019,18,16
2018082209,0.002,0.4,0.017,0.013,,12
2018082210,0.002,0.4,0.026,0.009,18,6
2018082211,0.002,0.4,0.034,0.008,12,4
2018082212,0.002,0.3,0.037,0.007,13,4
2018082213,0.002,0.3,0.035,0.007,17,4
2018082214,0.002,0.3,0.037,0.007,12,3
2018082215,0.002,0.3,0.045,0.009,13,3
2018082216,0.002,0.4,0.054,0.01,29,10
2018082217,0.002,0.4,0.057,0.012,17,4
2018082218,0.002,0.4,0.054,0.011,24,8
2018082219,0.002,0.3,0.04,0.013,19,3
2018082220,0.002,0.3,0.028,0.011,18,5
2018082221,0.002,0.3,0.025,0.009,15,4
2018082222,0.002,0.3,0.02,0.008,15,7
2018082223,0.002,0.3,0.017,0.007,10,4
2018082224,0.002,0.3,0.015,0.006,12,2
2018082301,0.002,0.3,0.017,0.005,6,4
2018082302,0.002,0.3,0.019,0.004,14,3
2018082303,0.002,0.3,0.02,0.004,14,4
2018082304,0.002,0.4,0.02,0.005,15,5
2018082305,0.002,0.4,0.018,0.005,13,2
2018082306,0.002,0.3,0.016,0.005,16,7
2018082307,0.002,0.4,0.014,0.005,15,2
2018082308,0.002,0.4,0.014,0.006,13,3
2018082309,0.002,0.4,0.013,0.007,9,3
2018082310,0.002,0.4,0.012,0.006,9,7
2018082311,0.002,0.4,0.012,0.006,14,5
2018082312,0.002,0.4,0.015,0.006,8,2
2018082313,0.001,0.4,0.019,0.007,15,2
2018082314,0.002,0.4,0.02,0.007,14,3
2018082315,0.001,0.4,0.02,0.007,12,2
2018082316,0.001,0.4,0.019,0.006,14,4
2018082317,0.001,0.4,0.016,0.008,18,2
2018082318,0.001,0.4,0.014,0.008,18,2
2018082319,0.001,0.4,0.013,0.008,14,3
2018082320,0.001,0.4,0.013,0.007,8,2
2018082321,0.001,0.3,0.018,0.004,6,2
2018082322,0.001,0.3,0.019,0.004,6,2
2018082323,0.001,0.3,0.018,0.004,21,2
2018082324,0.001,0.3,0.019,0.003,6,2
2018082401,0.001,0.3,0.019,0.003,5,3
2018082402,0.001,0.3,0.02,0.003,11,2
2018082403,0.001,0.3,0.021,0.002,12,4
2018082404,0.001,0.3,0.021,0.003,6,2
2018082405,0.001,0.3,0.018,0.004,6,2
2018082406,0.001,0.4,0.012,0.007,10,2
2018082407,0.001,0.4,0.01,0.009,10,6
2018082408,0.001,0.4,0.012,0.006,5,5
2018082409,0.001,0.4,0.012,0.005,7,4
2018082410,0.001,0.4,0.015,0.005,6,4
2018082411,0.001,0.4,0.022,0.005,6,6
2018082412,0.001,0.4,0.028,0.005,13,9
2018082413,0.001,0.4,0.03,0.004,6,4
2018082414,0.001,0.4,0.03,0.004,6,2
2018082415,0.001,0.3,0.031,0.003,31,3
2018082416,0.001,0.3,0.031,0.004,17,3
2018082417,0.001,0.3,0.031,0.004,11,2
2018082418,0.001,0.3,0.029,0.005,7,2
2018082419,0.001,0.4,0.03,0.006,15,4
2018082420,0.001,0.4,0.035,0.006,11,4
2018082421,0.002,0.4,0.04,0.006,14,8
2018082422,0.002,0.5,0.05,0.006,22,13
2018082423,0.002,0.5,0.052,0.007,28,14
2018082424,0.002,0.6,0.06,0.005,27,16
2018082501,0.002,0.6,0.06,0.004,26,18
2018082502,0.002,0.6,0.064,0.004,31,22
2018082503,0.002,0.6,0.068,0.004,31,19
2018082504,0.002,0.5,0.067,0.004,34,17
2018082505,0.002,0.5,0.065,0.005,26,20
2018082506,0.002,0.5,0.057,0.007,26,11
2018082507,0.002,0.5,0.035,0.014,32,14
2018082508,0.002,0.6,0.042,0.014,26,14
2018082509,0.002,0.5,0.056,0.009,24,18
2018082510,0.002,0.5,0.06,0.007,21,11
2018082511,0.002,0.4,0.065,0.006,22,12
2018082512,0.002,0.4,0.068,0.005,18,11
2018082513,0.002,0.4,0.069,0.005,31,12
2018082514,0.002,0.4,0.07,0.006,25,12
2018082515,0.002,0.4,0.066,0.006,29,11
2018082516,0.002,0.5,0.06,0.007,29,16
2018082517,0.002,0.4,0.058,0.007,25,10
2018082518,0.002,0.4,0.053,0.008,23,13
2018082519,0.002,0.4,0.049,0.01,21,14
2018082520,0.002,0.4,0.049,0.009,22,11
2018082521,0.002,0.4,0.044,0.011,18,9
2018082522,0.002,0.4,0.044,0.009,18,10
2018082523,0.002,0.4,0.028,0.016,14,12
2018082524,0.001,0.4,0.027,0.014,21,13
2018082601,0.001,0.4,0.025,0.012,20,16
2018082602,0.001,0.4,0.032,0.008,30,12
2018082603,0.001,0.4,0.028,0.007,25,8
2018082604,0.001,0.4,0.027,0.006,17,9
2018082605,0.001,0.4,0.028,0.005,17,8
2018082606,0.001,0.4,0.034,0.005,11,9
2018082607,0.001,0.4,0.039,0.006,9,6
2018082608,0.001,0.4,0.038,0.008,6,6
2018082609,0.001,0.4,0.035,0.008,7,2
2018082610,0.001,0.4,0.042,0.006,6,2
2018082611,0.001,0.4,0.04,0.007,14,6
2018082612,0.001,0.4,0.03,0.011,24,4
2018082613,0.001,0.4,0.038,0.009,6,5
2018082614,0.001,0.4,0.034,0.01,11,3
2018082615,0.001,0.4,0.037,0.007,6,2
2018082616,0.001,0.4,0.032,0.008,11,2
2018082617,0.001,0.4,0.028,0.009,8,3
2018082618,0.001,0.4,0.032,0.009,8,5
2018082619,0.001,0.4,0.033,0.006,9,2
2018082620,0.001,0.4,0.03,0.008,8,3
2018082621,0.001,0.4,0.025,0.01,6,2
2018082622,0.001,0.4,0.025,0.009,5,3
2018082623,0.001,0.4,0.028,0.007,8,2
2018082624,0.001,0.4,0.028,0.005,5,2
2018082701,0.001,0.5,0.014,0.013,5,2
2018082702,0.001,0.5,0.011,0.013,7,3
2018082703,0.001,0.4,0.018,0.004,12,2
2018082704,0.001,0.4,0.018,0.004,8,2
2018082705,0.001,0.4,0.017,0.004,12,2
2018082706,0.001,0.4,0.014,0.006,5,2
2018082707,0.001,0.4,0.003,0.016,7,2
2018082708,0.001,0.4,0.003,0.017,7,4
2018082709,0.001,0.5,0.003,0.019,9,3
2018082710,0.001,0.4,0.007,0.014,9,2
2018082711,0.001,0.4,0.008,0.012,5,4
2018082712,0.001,0.5,0.007,0.014,8,2
2018082713,0.001,0.5,0.008,0.012,7,2
2018082714,0.001,0.4,0.012,0.01,7,2
2018082715,0.001,0.4,0.016,0.006,5,2
2018082716,0.001,0.4,0.018,0.006,6,2
2018082717,0.001,0.4,0.01,0.011,8,2
2018082718,0.001,0.4,0.013,0.008,7,2
2018082719,0.001,0.4,0.008,0.012,5,2
2018082720,0.001,0.5,0.004,0.015,10,3
2018082721,0.001,0.5,0.003,0.016,7,3
2018082722,0.001,0.4,0.002,0.015,12,6
2018082723,0.001,0.5,0.002,0.015,9,6
2018082724,0.001,0.4,0.002,0.013,22,6
2018082801,0.001,0.4,0.004,0.01,6,3
2018082802,0.002,0.4,0.002,0.014,8,2
2018082803,0.001,0.4,0.008,0.009,11,3
2018082804,0.001,0.4,0.015,0.005,9,5
2018082805,0.001,0.4,0.012,0.006,5,3
2018082806,0.002,0.4,0.006,0.013,8,3
2018082807,0.001,0.4,0.002,0.016,7,2
2018082808,0.001,0.5,0.002,0.017,5,2
2018082809,0.002,0.5,0.002,0.017,6,2
2018082810,0.002,0.5,0.003,0.014,16,7
2018082811,0.002,0.4,0.007,0.01,8,4
2018082812,0.001,0.4,0.014,0.004,,9
2018082813,0.001,0.4,0.016,0.004,15,4
2018082814,0.001,0.4,0.019,0.006,8,3
2018082815,0.001,0.3,0.022,0.005,12,2
2018082816,0.001,0.3,0.026,0.006,14,5
2018082817,0.001,0.3,0.022,0.009,18,4
2018082818,0.001,0.4,0.019,0.012,22,5
2018082819,0.001,0.4,0.019,0.011,22,5
2018082820,0.001,0.3,0.018,0.01,23,4
2018082821,0.002,0.3,0.019,0.008,15,4
2018082822,0.002,0.3,0.014,0.008,17,3
2018082823,0.002,0.4,0.002,0.014,18,5
2018082824,0.001,0.3,0.001,0.012,29,9
2018082901,0.001,0.3,0.001,0.009,33,15
2018082902,0.001,0.3,0.001,0.008,28,7
2018082903,0.001,0.3,0.001,0.008,22,7
2018082904,0.001,0.3,0.002,0.007,24,4
2018082905,0.001,0.3,0.002,0.007,17,8
2018082906,0.002,0.3,0.002,0.009,12,9
2018082907,0.002,0.3,0.001,0.01,16,2
2018082908,0.002,0.3,0.002,0.01,11,8
2018082909,0.002,0.3,0.005,0.011,6,2
2018082910,0.001,0.3,0.013,0.005,8,5
2018082911,0.001,0.2,0.015,0.004,9,3
2018082912,0.002,0.2,0.016,0.005,8,2
2018082913,0.002,0.2,0.021,0.004,5,3
2018082914,0.002,0.2,0.03,0.005,11,2
2018082915,0.002,0.2,0.035,0.005,13,4
2018082916,0.002,0.2,0.039,0.006,19,4
2018082917,0.002,0.2,0.035,0.006,21,5
2018082918,0.002,0.3,0.033,0.007,20,7
2018082919,0.002,0.3,0.031,0.009,26,5
2018082920,0.002,0.3,0.026,0.008,20,9
2018082921,0.002,0.3,0.018,0.007,18,3
2018082922,0.002,0.3,0.016,0.007,13,3
2018082923,0.002,0.3,0.007,0.013,20,7
2018082924,0.002,0.3,0.005,0.012,25,5
2018083001,0.002,0.3,0.004,0.011,28,9
2018083002,0.002,0.3,0.005,0.009,23,8
2018083003,0.001,0.3,0.007,0.007,31,12
2018083004,0.001,0.2,0.01,0.004,6,4
2018083005,0.001,0.3,0.008,0.005,9,2
2018083006,0.001,0.3,0.005,0.007,6,2
2018083007,0.001,0.3,0.003,0.009,11,2
2018083008,0.001,0.3,0.004,0.01,12,4
2018083009,0.001,0.3,0.003,0.012,6,2
2018083010,0.001,0.3,0.008,0.007,6,2
2018083011,0.001,0.3,0.011,0.006,9,2
2018083012,0.001,0.3,0.015,0.005,5,2
2018083013,0.001,0.3,0.02,0.005,5,3
2018083014,0.001,0.3,0.017,0.004,16,6
2018083015,0.001,0.2,0.017,0.004,13,2
2018083016,0.001,0.2,0.018,0.004,5,2
2018083017,0.001,0.2,0.019,0.004,11,4
2018083018,0.001,0.3,0.02,0.005,14,2
2018083019,0.001,0.3,0.021,0.006,12,3
2018083020,0.001,0.3,0.017,0.009,20,2
2018083021,0.001,0.3,0.011,0.013,10,5
2018083022,0.001,0.4,0.006,0.018,10,3
2018083023,0.001,0.4,0.005,0.019,9,3
2018083024,0.001,0.3,0.016,0.008,7,2
2018083101,0.001,0.3,0.022,0.003,8,3
2018083102,0.001,0.3,0.02,0.004,6,2
2018083103,0.001,0.3,0.024,0.003,7,3
2018083104,0.001,0.3,0.025,0.003,9,2
2018083105,0.001,0.3,0.023,0.003,5,2
2018083106,0.001,0.3,0.042,0.005,5,
2018083107,0.001,0.3,0.042,0.008,6,4
2018083108,0.001,0.3,0.035,0.013,6,5
2018083109,0.001,0.3,0.03,0.015,9,5
2018083110,0.001,0.4,0.024,0.02,9,6
2018083111,0.001,0.3,0.025,0.018,15,9
2018083112,0.001,0.4,0.026,0.016,7,5
2018083113,0.001,0.4,0.03,0.011,5,5
2018083114,0.001,0.4,0.026,0.014,5,4
2018083115,0.001,0.4,0.032,0.01,5,2
2018083116,0.001,0.4,0.036,0.01,5,5
2018083117,0.001,0.4,0.039,0.012,7,5
2018083118,0.002,0.4,0.041,0.016,10,8
2018083119,0.002,0.5,0.017,0.03,36,6
2018083120,0.001,0.5,0.005,0.028,36,8
2018083121,0.001,0.5,0.005,0.023,25,9
2018083122,0.001,0.5,0.004,0.02,24,14
2018083123,0.001,0.5,0.003,0.018,28,10
2018083124,0.001,0.4,0.002,0.018,24,9
2018090101,0.001,0.4,0.002,0.016,26,10
2018090102,0.001,0.4,0.003,0.014,27,8
2018090103,0.001,0.4,0.005,0.012,26,9
2018090104,0.001,0.4,0.008,0.01,19,6
2018090105,0.001,0.4,0.012,0.009,17,13
2018090106,0.001,0.4,0.017,0.008,13,5
2018090107,0.001,0.4,0.016,0.01,16,6
2018090108,0.001,0.4,0.022,0.009,10,4
2018090109,0.001,0.4,0.029,0.008,8,8
2018090110,0.001,0.4,0.037,0.007,,7
2018090111,0.001,0.4,0.041,0.007,9,5
2018090112,0.001,0.4,0.045,0.007,11,4
2018090113,0.002,0.4,0.049,0.007,15,9
2018090114,0.001,0.3,0.049,0.008,13,5
2018090115,0.001,0.3,0.05,0.008,12,5
