Datetime,SO2,CO,O3,NO2,PM10,PM25
2017012412,0.005,0.6,0.018,0.032,39,28
2017012413,0.005,0.5,0.021,0.029,39,25
2017012414,0.005,0.4,0.027,0.023,42,23
2017012415,0.004,0.4,0.031,0.02,37,23
2017012416,0.004,0.3,0.032,0.02,51,22
2017012417,0.004,0.3,0.031,0.022,48,18
2017012418,0.004,0.4,0.022,0.034,49,19
2017012419,0.005,0.6,0.013,0.045,48,21
2017012420,0.009,1.1,0.003,0.062,47,22
2017012421,0.006,1,0.003,0.056,58,28
2017012422,0.005,1.1,0.002,0.054,65,37
2017012423,0.004,1,0.002,0.05,74,41
2017012424,0.004,0.9,0.002,0.045,72,41
2017012501,0.004,0.9,0.003,0.04,70,41
2017012502,0.003,0.9,0.003,0.037,66,38
2017012503,0.003,0.8,0.005,0.033,56,33
2017012504,0.003,0.8,0.007,0.029,52,31
2017012505,0.003,0.8,0.004,0.033,42,28
2017012506,0.003,0.9,0.002,0.037,42,26
2017012507,0.004,0.9,0.002,0.039,50,28
2017012508,0.004,1,0.002,0.045,58,32
2017012509,0.006,1.2,0.003,0.047,59,38
2017012510,0.008,1.1,0.005,0.042,62,42
2017012511,0.008,1.1,0.008,0.046,57,43
2017012512,0.005,0.5,0.024,0.023,62,38
2017012513,0.006,0.5,0.021,0.03,41,29
2017012514,0.005,0.4,0.027,0.023,50,24
2017012515,0.005,0.4,0.03,0.021,39,20
2017012516,0.005,0.4,0.028,0.025,45,18
2017012517,0.005,0.4,0.024,0.03,61,20
2017012518,0.006,0.5,0.017,0.041,53,22
2017012519,0.009,0.8,0.007,0.056,57,23
2017012520,0.011,0.8,0.005,0.058,56,27
2017012521,0.009,1,0.005,0.058,64,28
2017012522,0.007,1.1,0.003,0.057,77,33
2017012523,0.007,1.1,0.002,0.052,74,40
2017012524,0.005,1.1,0.002,0.048,71,44
2017012601,0.005,1,0.003,0.044,70,45
2017012602,0.005,1.1,0.003,0.041,56,44
2017012603,0.005,1,0.006,0.035,55,41
2017012604,0.004,1,0.003,0.039,58,38
2017012605,0.004,1,0.003,0.037,63,35
2017012606,0.004,0.9,0.003,0.036,56,37
2017012607,0.004,0.9,0.002,0.038,64,35
2017012608,0.006,1,0.002,0.042,74,35
2017012609,0.007,1.3,0.003,0.047,79,40
2017012610,0.007,1.3,0.005,0.045,72,43
2017012611,0.006,1,0.007,0.043,75,45
2017012612,0.007,1,0.009,0.047,89,46
2017012613,0.006,0.9,0.012,0.046,82,46
2017012614,0.005,0.7,0.016,0.041,68,45
2017012615,0.004,0.5,0.022,0.033,55,38
2017012616,0.004,0.4,0.028,0.027,54,31
2017012617,0.004,0.4,0.019,0.037,46,28
2017012618,0.004,0.5,0.014,0.043,58,30
2017012619,0.004,0.4,0.018,0.037,57,34
2017012620,0.004,0.4,0.031,0.024,44,36
2017012621,0.004,0.4,0.038,0.02,49,32
2017012622,0.004,0.4,0.037,0.017,50,29
2017012623,0.005,0.6,0.023,0.038,56,27
2017012624,0.008,1.1,0.012,0.049,62,32
2017012701,0.011,1.7,0.003,0.066,65,34
2017012702,0.008,1,0.027,0.039,60,37
2017012703,0.005,0.4,0.052,0.01,41,35
2017012704,0.003,0.3,0.048,0.01,58,35
2017012705,0.002,0.7,0.032,0.016,46,32
2017012706,0.003,0.7,0.027,0.013,54,32
2017012707,0.003,0.6,0.025,0.017,50,33
2017012708,0.003,0.5,0.022,0.019,46,30
2017012709,0.002,0.3,0.026,0.016,73,27
2017012710,0.002,0.3,0.026,0.017,101,24
2017012711,0.002,0.2,0.027,0.015,119,20
2017012712,0.002,0.2,0.031,0.011,118,16
2017012713,0.002,0.2,0.032,0.01,103,11
2017012714,0.002,0.2,0.032,0.011,85,8
2017012715,0.002,0.2,0.033,0.01,76,7
2017012716,0.002,0.2,0.034,0.01,61,6
2017012717,0.002,0.2,0.032,0.012,48,4
2017012718,0.003,0.2,0.025,0.019,55,5
2017012719,0.005,0.3,0.018,0.028,68,7
2017012720,0.006,0.4,0.018,0.027,70,10
2017012721,0.006,0.5,0.018,0.027,69,13
2017012722,0.007,0.5,0.017,0.028,60,13
2017012723,0.009,0.7,0.008,0.037,50,12
2017012724,0.007,0.8,0.004,0.041,65,13
2017012801,0.005,0.9,0.003,0.038,54,15
2017012802,0.005,0.8,0.003,0.036,63,16
2017012803,0.004,0.8,0.004,0.031,66,19
2017012804,0.005,1.1,0.006,0.027,59,19
2017012805,0.005,0.9,0.01,0.022,52,18
2017012806,0.004,0.7,0.007,0.025,45,17
2017012807,0.005,0.8,0.004,0.03,48,16
2017012808,0.004,0.8,0.003,0.032,40,14
2017012809,0.005,0.8,0.004,0.036,42,14
2017012810,0.007,0.7,0.01,0.028,34,16
2017012811,0.004,0.5,0.014,0.026,26,17
2017012812,0.005,0.5,0.017,0.024,42,15
2017012813,0.003,0.4,0.018,0.025,45,13
2017012814,0.003,0.4,0.018,0.027,47,12
2017012815,0.003,0.3,0.017,0.029,29,12
2017012816,0.003,0.3,0.019,0.026,38,12
2017012817,0.004,0.3,0.016,0.031,34,9
2017012818,0.005,0.3,0.012,0.035,38,10
2017012819,0.006,0.5,0.003,0.047,50,16
2017012820,0.009,0.9,0.002,0.051,66,20
2017012821,0.007,0.8,0.002,0.047,68,22
2017012822,0.007,0.8,0.002,0.044,64,22
2017012823,0.007,0.9,0.002,0.044,58,22
2017012824,0.008,1.1,0.002,0.044,59,23
2017012901,0.006,0.8,0.002,0.04,58,23
2017012902,0.007,1,0.002,0.042,44,23
2017012903,0.006,1,0.002,0.041,48,23
2017012904,0.007,1.1,0.002,0.04,49,23
2017012905,0.008,1,0.002,0.038,47,23
2017012906,0.009,0.9,0.002,0.037,42,23
2017012907,0.01,1,0.002,0.037,37,23
2017012908,0.007,0.8,0.002,0.034,46,22
2017012909,0.004,0.5,0.008,0.026,44,17
2017012910,0.005,0.5,0.014,0.024,34,13
2017012911,0.006,0.9,0.005,0.036,27,12
2017012912,0.005,0.8,0.005,0.04,38,16
2017012913,0.004,0.8,0.003,0.046,47,20
2017012914,0.005,0.8,0.004,0.044,39,22
2017012915,0.005,0.6,0.005,0.04,38,21
2017012916,0.004,0.5,0.004,0.039,46,21
2017012917,0.004,0.5,0.003,0.042,35,20
2017012918,0.003,0.7,0.002,0.044,31,22
2017012919,0.003,0.8,0.002,0.044,46,24
2017012920,0.002,0.7,0.002,0.041,54,28
2017012921,0.003,0.6,0.002,0.037,45,32
2017012922,0.003,0.5,0.002,0.036,36,30
2017012923,0.002,0.5,0.002,0.038,28,26
2017012924,0.002,0.6,0.002,0.041,,22
2017013001,0.002,0.6,0.002,0.04,25,15
2017013002,0.002,0.7,0.002,0.04,24,10
2017013003,0.002,0.7,0.004,0.035,19,8
2017013004,0.002,0.4,0.022,0.015,19,12
2017013005,0.002,0.4,0.025,0.011,14,13
2017013006,0.003,0.5,0.028,0.01,48,17
2017013007,0.003,0.4,0.031,0.01,75,22
2017013008,0.003,0.4,0.031,0.011,70,29
2017013009,0.004,0.5,0.029,0.014,67,31
2017013010,0.004,0.5,0.03,0.013,74,33
2017013011,0.004,0.5,0.033,0.01,68,34
2017013012,0.004,0.5,0.034,0.01,54,33
2017013013,0.003,0.4,0.036,0.009,56,30
2017013014,0.002,0.4,0.035,0.008,52,25
2017013015,0.002,0.3,0.035,0.008,37,24
2017013016,0.002,0.3,0.036,0.008,38,23
2017013017,0.002,0.3,0.034,0.01,37,21
2017013018,0.002,0.3,0.031,0.013,43,17
2017013019,0.002,0.3,0.028,0.017,44,17
2017013020,0.002,0.3,0.028,0.015,28,14
2017013021,0.003,0.4,0.029,0.015,27,12
2017013022,0.004,0.5,0.027,0.017,30,12
2017013023,0.004,0.6,0.021,0.021,33,12
2017013024,0.002,0.6,0.013,0.025,38,14
2017013101,0.002,0.6,0.016,0.019,31,18
2017013102,0.003,0.7,0.017,0.016,40,20
2017013103,0.003,0.6,0.017,0.015,28,19
2017013104,0.005,0.7,0.017,0.014,39,18
2017013105,0.004,0.6,0.015,0.016,43,16
2017013106,0.003,0.6,0.011,0.021,35,16
2017013107,0.004,0.6,0.005,0.03,47,16
2017013108,0.004,0.7,0.004,0.034,44,17
2017013109,0.007,1,0.004,0.037,32,20
2017013110,0.008,1.2,0.006,0.037,32,22
2017013111,0.006,0.9,0.009,0.039,40,29
2017013112,0.005,0.7,0.013,0.038,67,35
2017013113,0.004,0.6,0.016,0.034,52,39
2017013114,0.005,0.5,0.018,0.032,55,34
2017013115,0.004,0.5,0.019,0.03,60,28
2017013116,0.004,0.4,0.019,0.031,57,28
2017013117,0.004,0.3,0.021,0.028,42,27
2017013118,0.004,0.4,0.016,0.035,49,25
2017013119,0.006,0.5,0.005,0.046,57,26
2017013120,0.007,0.5,0.006,0.045,50,29
2017013121,0.008,0.6,0.005,0.048,56,26
2017013122,0.014,0.8,0.003,0.05,52,24
2017013123,0.015,0.9,0.002,0.05,47,28
2017013124,0.009,0.6,0.004,0.046,55,29
2017020101,0.008,0.7,0.005,0.042,43,25
2017020102,0.007,1,0.002,0.042,54,24
2017020103,0.007,1,0.002,0.04,52,26
2017020104,0.006,0.9,0.002,0.037,47,31
2017020105,0.006,0.8,0.003,0.035,44,32
2017020106,0.007,0.8,0.003,0.037,43,28
2017020107,0.008,0.8,0.002,0.04,39,25
2017020108,0.014,1,0.003,0.044,36,24
2017020109,0.011,1.4,0.003,0.052,52,23
2017020110,0.007,1,0.006,0.046,57,23
2017020111,0.005,0.7,0.011,0.037,47,23
2017020112,0.006,0.5,0.027,0.018,41,23
2017020113,0.005,0.4,0.031,0.016,46,23
2017020114,0.004,0.3,0.033,0.011,52,23
2017020115,0.004,0.4,0.036,0.012,35,20
2017020116,0.004,0.3,0.037,0.012,43,17
2017020117,0.004,0.3,0.034,0.015,30,15
2017020118,0.003,0.3,0.031,0.021,40,13
2017020119,0.003,0.3,0.025,0.027,32,14
2017020120,0.003,0.4,0.023,0.029,33,15
2017020121,0.003,0.3,0.03,0.019,25,13
2017020122,0.003,0.4,0.028,0.02,37,12
2017020123,0.003,0.4,0.025,0.022,26,7
2017020124,0.004,0.5,0.021,0.024,34,9
2017020201,0.005,0.9,0.011,0.034,36,12
2017020202,0.005,0.8,0.01,0.033,38,11
2017020203,0.005,0.6,0.02,0.021,44,13
2017020204,0.005,0.4,0.023,0.018,29,16
2017020205,0.006,0.4,0.025,0.015,38,15
2017020206,0.004,0.6,0.015,0.026,30,14
2017020207,0.004,0.8,0.002,0.038,51,16
2017020208,0.004,0.9,0.003,0.041,61,20
2017020209,0.007,1,0.005,0.039,56,23
2017020210,0.007,0.9,0.014,0.031,38,23
2017020211,0.005,0.7,0.017,0.029,28,23
2017020212,0.005,0.5,0.02,0.027,34,21
2017020213,0.004,0.4,0.021,0.028,30,14
2017020214,0.003,0.3,0.023,0.025,35,11
2017020215,0.004,0.4,0.026,0.021,25,10
2017020216,0.004,0.3,0.03,0.017,25,7
2017020217,0.003,0.2,0.03,0.018,26,6
2017020218,0.004,0.3,0.027,0.018,40,8
2017020219,0.004,0.3,0.023,0.022,47,12
2017020220,0.004,0.3,0.023,0.021,31,14
2017020221,0.004,0.3,0.026,0.018,34,13
2017020222,0.004,0.5,0.015,0.032,35,12
2017020223,0.006,0.9,0.005,0.044,30,18
2017020224,0.007,1,0.006,0.042,25,21
2017020301,0.006,0.7,0.014,0.029,38,22
2017020302,0.004,0.7,0.012,0.028,42,17
2017020303,0.003,0.7,0.011,0.027,41,18
2017020304,0.003,0.6,0.011,0.026,41,20
2017020305,0.004,0.6,0.019,0.019,40,22
2017020306,0.005,0.6,0.013,0.028,33,22
2017020307,0.004,0.7,0.004,0.039,34,22
2017020308,0.003,0.8,0.004,0.041,38,21
2017020309,0.007,1.1,0.004,0.045,40,22
2017020310,0.006,0.8,0.014,0.031,35,22
2017020311,0.005,0.5,0.023,0.022,44,22
2017020312,0.007,0.6,0.024,0.03,51,21
2017020313,0.007,0.6,0.027,0.029,58,22
2017020314,0.007,0.6,0.03,0.03,74,23
2017020315,0.008,0.6,0.034,0.029,76,25
2017020316,0.008,0.6,0.036,0.029,80,30
2017020317,0.008,0.5,0.036,0.03,98,36
2017020318,0.008,0.6,0.029,0.038,98,39
2017020319,0.01,1,0.008,0.065,97,42
2017020320,0.008,1.1,0.002,0.067,116,47
2017020321,0.008,1.2,0.002,0.063,123,54
2017020322,0.006,1.2,0.002,0.056,125,59
2017020323,0.005,1.1,0.002,0.052,113,62
2017020324,0.004,1.1,0.002,0.049,109,61
2017020401,0.004,1.1,0.002,0.046,100,61
2017020402,0.004,1.1,0.002,0.045,116,59
2017020403,0.004,1.1,0.002,0.043,107,62
2017020404,0.004,1.1,0.002,0.042,109,62
2017020405,0.005,1.2,0.002,0.041,105,64
2017020406,0.004,1.1,0.002,0.04,101,64
2017020407,0.004,1.1,0.002,0.042,99,63
2017020408,0.005,1.1,0.002,0.042,110,64
2017020409,0.007,1.3,0.003,0.047,107,64
2017020410,0.008,1.3,0.004,0.047,116,67
2017020411,0.008,1,0.008,0.039,100,68
2017020412,0.008,1,0.011,0.045,124,68
2017020413,0.008,1.2,0.01,0.057,131,70
2017020414,0.008,0.9,0.013,0.053,124,71
2017020415,0.006,0.8,0.01,0.06,109,68
2017020416,0.006,0.8,0.008,0.064,110,61
2017020417,0.009,0.9,0.004,0.068,109,60
2017020418,0.008,1,0.002,0.072,134,66
2017020419,0.008,1.2,0.002,0.074,146,73
2017020420,0.009,1.3,0.002,0.075,156,82
2017020421,0.01,1.5,0.003,0.07,148,86
2017020422,0.009,1.4,0.002,0.068,133,90
2017020423,0.009,1.6,0.002,0.069,135,86
2017020424,0.008,1.5,0.002,0.064,134,81
2017020501,0.008,1.6,0.002,0.06,119,79
2017020502,0.008,1.5,0.002,0.056,108,77
2017020503,0.009,1.5,0.002,0.052,108,74
2017020504,0.006,1,0.002,0.049,97,72
2017020505,0.008,1.1,0.002,0.048,81,68
2017020506,0.009,1.2,0.002,0.048,80,59
2017020507,0.008,1.2,0.002,0.046,80,56
2017020508,0.007,1.2,0.002,0.044,78,55
2017020509,0.007,1.1,0.002,0.043,73,53
2017020510,0.009,1.1,0.003,0.044,78,54
2017020511,0.01,1.3,0.003,0.053,88,57
2017020512,0.004,0.5,0.016,0.032,84,58
2017020513,0.003,0.4,0.021,0.027,59,54
2017020514,0.002,0.4,0.023,0.022,58,52
2017020515,0.002,0.4,0.019,0.023,62,52
2017020516,0.002,0.4,0.018,0.024,45,
2017020517,0.002,0.5,0.019,0.024,42,
2017020518,0.002,0.5,0.014,0.03,42,
2017020519,0.002,0.5,0.022,0.027,37,
2017020520,0.003,0.6,0.038,0.018,35,32
2017020521,0.004,0.7,0.04,0.018,74,36
2017020522,0.004,0.7,0.039,0.016,85,42
2017020523,0.004,0.8,0.039,0.014,92,45
2017020524,0.004,0.8,0.039,0.013,107,54
2017020601,0.003,0.7,0.041,0.012,111,57
2017020602,0.003,0.6,0.04,0.011,94,54
2017020603,0.003,0.5,0.039,0.011,72,50
2017020604,0.003,0.5,0.038,0.012,66,46
2017020605,0.003,0.5,0.036,0.013,59,34
2017020606,0.004,0.5,0.034,0.015,57,28
2017020607,0.004,0.5,0.03,0.018,53,28
2017020608,0.004,0.5,0.025,0.022,53,27
2017020609,0.004,0.5,0.023,0.023,50,28
2017020610,0.004,0.5,0.026,0.02,52,28
2017020611,0.003,0.4,0.03,0.015,51,26
2017020612,0.003,0.3,0.033,0.013,38,24
2017020613,0.003,0.3,0.034,0.013,40,24
2017020614,0.003,0.3,0.036,0.011,47,23
2017020615,0.002,0.2,0.038,0.012,39,23
2017020616,0.003,0.2,0.037,0.015,39,20
2017020617,0.003,0.2,0.038,0.017,36,19
2017020618,0.003,0.2,0.035,0.019,42,18
2017020619,0.004,0.3,0.018,0.035,54,17
2017020620,0.005,0.4,0.017,0.035,47,20
2017020621,0.005,0.4,0.019,0.032,37,20
2017020622,0.005,0.5,0.024,0.027,39,20
2017020623,0.004,0.4,0.024,0.025,47,21
2017020624,0.005,0.9,0.006,0.041,39,20
2017020701,0.004,0.8,0.005,0.039,46,22
2017020702,0.005,0.8,0.012,0.028,54,22
2017020703,0.006,0.7,0.015,0.025,45,23
2017020704,0.004,0.6,0.013,0.025,41,25
2017020705,0.004,0.6,0.01,0.026,49,24
2017020706,0.006,0.7,0.005,0.032,45,25
2017020707,0.006,0.6,0.005,0.034,36,25
2017020708,0.008,0.8,0.003,0.04,49,26
2017020709,0.007,1.1,0.003,0.046,62,32
2017020710,0.006,1.1,0.004,0.045,59,35
2017020711,0.006,0.9,0.005,0.042,61,34
2017020712,0.005,0.7,0.009,0.042,42,34
2017020713,0.006,0.6,0.012,0.042,59,33
2017020714,0.005,0.5,0.012,0.043,57,35
2017020715,,,,,,
2017020716,,,,,,
2017020717,0.004,0.4,0.017,0.038,59,34
2017020718,0.004,0.4,0.012,0.044,64,29
2017020719,0.006,0.7,0.004,0.058,59,29
2017020720,0.008,0.9,0.002,0.06,71,32
2017020721,0.007,0.8,0.002,0.055,77,37
2017020722,0.005,0.8,0.002,0.052,78,39
2017020723,0.005,0.8,0.002,0.049,76,40
2017020724,0.004,0.8,0.002,0.048,76,40
2017020801,0.004,0.9,0.002,0.045,66,38
2017020802,0.004,0.8,0.002,0.042,65,35
2017020803,0.005,0.8,0.002,0.042,68,32
2017020804,0.004,0.8,0.002,0.042,68,35
2017020805,0.005,0.9,0.002,0.042,64,34
2017020806,0.005,0.8,0.002,0.044,62,36
2017020807,0.005,1,0.002,0.048,72,39
2017020808,0.005,1,0.002,0.051,81,38
2017020809,0.006,1.1,0.003,0.055,83,41
2017020810,0.01,1.4,0.003,0.059,81,44
2017020811,0.008,0.9,0.006,0.048,91,48
2017020812,0.007,0.6,0.009,0.038,81,49
2017020813,0.007,0.5,0.017,0.032,60,47
2017020814,0.007,0.3,0.024,0.024,38,38
2017020815,0.005,0.4,0.026,0.022,42,30
2017020816,0.005,0.4,0.026,0.022,42,26
2017020817,0.003,0.3,0.029,0.018,31,24
2017020818,0.004,0.3,0.026,0.022,34,23
2017020819,0.004,0.3,0.028,0.021,43,18
2017020820,0.003,0.3,0.034,0.015,32,10
2017020821,0.003,0.2,0.035,0.013,19,4
2017020822,0.003,0.3,0.03,0.016,22,3
2017020823,0.003,0.3,0.031,0.016,23,4
2017020824,0.004,0.3,0.028,0.017,35,7
2017020901,0.003,0.3,0.031,0.011,31,9
2017020902,0.004,0.3,0.031,0.012,33,8
2017020903,0.003,0.3,0.033,0.011,32,11
2017020904,0.004,0.4,0.031,0.012,35,15
2017020905,0.004,0.3,0.031,0.012,37,17
2017020906,0.004,0.4,0.027,0.015,38,18
2017020907,0.004,0.4,0.023,0.02,49,19
2017020908,0.004,0.5,0.02,0.023,40,19
2017020909,0.004,0.4,0.022,0.021,56,20
2017020910,0.004,0.4,0.024,0.019,62,21
2017020911,0.003,0.3,0.028,0.016,51,22
2017020912,0.002,0.3,0.032,0.012,61,22
2017020913,0.002,0.3,0.035,0.01,61,16
2017020914,0.002,0.3,0.037,0.009,50,13
2017020915,0.002,0.2,0.037,0.009,52,7
2017020916,0.002,0.3,0.036,0.01,47,7
2017020917,0.002,0.3,0.032,0.014,48,9
2017020918,0.002,0.3,0.032,0.013,48,10
2017020919,0.002,0.3,0.029,0.017,34,11
2017020920,0.002,0.3,0.029,0.016,38,12
2017020921,0.002,0.3,0.031,0.013,24,8
2017020922,0.002,0.3,0.031,0.013,38,8
2017020923,0.002,0.3,0.032,0.012,35,9
2017020924,0.002,0.3,0.032,0.011,36,8
2017021001,0.002,0.4,0.028,0.015,41,7
2017021002,0.003,0.4,0.026,0.015,31,8
2017021003,0.002,0.3,0.031,0.009,38,9
2017021004,0.002,0.3,0.032,0.008,40,12
2017021005,0.002,0.3,0.029,0.011,36,12
2017021006,0.003,0.3,0.03,0.01,28,14
2017021007,0.003,0.3,0.028,0.013,32,14
2017021008,0.003,0.4,0.023,0.019,29,13
2017021009,0.002,0.4,0.025,0.018,25,13
2017021010,0.002,0.4,0.029,0.013,30,12
2017021011,0.003,0.3,0.028,0.012,40,11
2017021012,0.002,0.3,0.031,0.011,34,13
2017021013,0.002,0.3,0.034,0.009,34,13
2017021014,0.002,0.3,0.034,0.011,36,11
2017021015,0.003,0.3,0.035,0.011,33,10
2017021016,0.002,0.3,0.034,0.012,31,10
2017021017,0.002,0.3,0.032,0.013,34,12
2017021018,0.003,0.3,0.031,0.013,35,12
2017021019,0.002,0.3,0.03,0.015,35,13
2017021020,0.002,0.3,0.03,0.014,29,12
2017021021,0.002,0.3,0.031,0.012,22,11
2017021022,0.002,0.3,0.031,0.012,37,8
2017021023,0.002,0.4,0.03,0.013,32,8
2017021024,0.003,0.4,0.03,0.011,38,9
2017021101,0.003,0.4,0.029,0.012,32,9
2017021102,0.003,0.5,0.026,0.016,35,9
2017021103,0.002,0.4,0.026,0.013,34,9
2017021104,0.002,0.4,0.028,0.01,30,12
2017021105,0.002,0.4,0.028,0.009,29,14
2017021106,0.002,0.4,0.027,0.011,35,13
2017021107,0.003,0.4,0.025,0.013,28,12
2017021108,0.003,0.4,0.02,0.018,37,13
2017021109,0.004,0.5,0.02,0.02,41,12
2017021110,0.004,0.5,0.022,0.018,28,15
2017021111,0.004,0.4,0.025,0.013,26,16
2017021112,0.003,0.4,0.027,0.013,24,17
2017021113,0.003,0.4,0.031,0.01,30,14
2017021114,0.002,0.3,0.033,0.011,33,12
2017021115,0.002,0.3,0.034,0.011,25,11
2017021116,0.002,0.3,0.033,0.012,19,8
2017021117,0.002,0.3,0.034,0.01,18,7
2017021118,0.002,0.3,0.033,0.012,30,6
2017021119,0.002,0.4,0.028,0.019,29,8
2017021120,0.002,0.4,0.028,0.019,28,10
2017021121,0.002,0.4,0.031,0.015,26,8
2017021122,0.003,0.4,0.029,0.017,33,8
2017021123,0.002,0.3,0.033,0.013,26,7
2017021124,0.002,0.3,0.036,0.01,31,8
2017021201,0.002,0.3,0.037,0.009,31,5
2017021202,0.003,0.3,0.037,0.009,29,6
2017021203,0.003,0.3,0.037,0.008,24,8
2017021204,0.003,0.3,0.036,0.01,16,8
2017021205,0.003,0.5,0.029,0.015,15,8
2017021206,0.005,0.6,0.015,0.027,31,10
2017021207,0.004,0.6,0.008,0.034,29,14
2017021208,0.005,0.6,0.008,0.034,34,15
2017021209,0.008,0.6,0.013,0.029,22,17
2017021210,0.007,0.5,0.022,0.021,23,17
2017021211,0.003,0.3,0.032,0.011,25,14
2017021212,0.003,0.3,0.032,0.013,10,10
2017021213,0.004,0.3,0.034,0.013,16,5
2017021214,0.004,0.3,0.037,0.011,26,6
2017021215,0.003,0.3,0.038,0.009,29,6
2017021216,0.003,0.3,0.039,0.009,34,7
2017021217,0.002,0.3,0.037,0.011,24,7
2017021218,0.002,0.3,0.033,0.015,26,10
2017021219,0.002,0.4,0.025,0.025,28,13
2017021220,0.003,0.5,0.019,0.032,26,13
2017021221,0.004,0.5,0.02,0.029,31,12
2017021222,0.006,0.9,0.003,0.05,29,14
2017021223,0.005,0.9,0.004,0.045,44,17
2017021224,0.004,0.8,0.003,0.041,38,19
2017021301,0.003,0.8,0.005,0.035,50,20
2017021302,0.003,0.7,0.012,0.024,42,22
2017021303,0.003,0.5,0.017,0.018,31,22
2017021304,0.003,0.5,0.018,0.016,29,21
2017021305,0.002,0.6,0.013,0.022,36,20
2017021306,0.004,0.6,0.008,0.028,23,19
2017021307,0.003,0.6,0.004,0.037,33,17
2017021308,0.003,0.7,0.003,0.042,40,15
2017021309,0.006,0.9,0.004,0.045,44,18
2017021310,0.006,0.9,0.007,0.042,48,27
2017021311,0.005,0.7,0.015,0.033,38,28
2017021312,0.004,0.4,0.03,0.016,39,25
2017021313,0.004,0.4,0.032,0.017,31,19
2017021314,0.003,0.3,0.038,0.012,36,12
2017021315,0.003,0.3,0.039,0.011,38,11
2017021316,0.003,0.3,0.039,0.013,39,14
2017021317,0.003,0.3,0.036,0.017,38,16
2017021318,0.003,0.3,0.032,0.019,30,18
2017021319,0.003,0.5,0.016,0.035,39,19
2017021320,0.003,0.6,0.007,0.045,41,19
2017021321,0.004,0.8,0.005,0.043,40,19
2017021322,0.004,0.7,0.003,0.043,49,20
2017021323,0.004,0.7,0.002,0.042,49,22
2017021324,0.005,1.2,0.002,0.043,52,26
2017021401,0.003,0.6,0.003,0.04,52,28
2017021402,0.003,0.7,0.002,0.043,67,31
2017021403,0.003,0.8,0.002,0.04,67,35
2017021404,0.002,0.5,0.009,0.033,55,41
2017021405,0.003,0.5,0.012,0.029,55,42
2017021406,0.003,0.5,0.01,0.029,62,41
2017021407,0.003,0.6,0.004,0.037,55,40
2017021408,0.002,0.7,0.003,0.04,56,38
2017021409,0.004,1,0.003,0.042,72,40
2017021410,0.005,0.7,0.01,0.035,60,42
2017021411,0.005,0.5,0.027,0.026,63,38
2017021412,0.006,0.5,0.031,0.028,67,34
2017021413,0.005,0.4,0.037,0.021,53,30
2017021414,0.005,0.4,0.039,0.02,59,29
2017021415,0.006,0.5,0.04,0.02,57,29
2017021416,0.005,0.5,0.036,0.02,61,28
2017021417,0.006,0.5,0.038,0.026,59,31
2017021418,0.005,0.5,0.039,0.027,65,29
2017021419,0.005,0.4,0.047,0.025,61,32
2017021420,0.005,0.4,0.05,0.018,59,37
2017021421,0.005,0.4,0.048,0.018,56,34
2017021422,0.007,0.5,0.04,0.024,50,35
2017021423,0.006,0.8,0.018,0.047,62,39
2017021424,0.005,0.8,0.009,0.05,74,42
2017021501,0.004,0.9,0.008,0.046,85,44
2017021502,0.004,0.9,0.012,0.036,80,44
2017021503,0.004,0.8,0.013,0.033,71,47
2017021504,0.003,0.7,0.016,0.028,66,49
2017021505,0.004,0.7,0.018,0.026,58,46
2017021506,0.004,0.7,0.01,0.037,53,44
2017021507,0.004,0.8,0.003,0.047,56,43
2017021508,0.005,1,0.003,0.051,67,40
2017021509,0.006,0.9,0.005,0.047,66,42
2017021510,0.009,1.4,0.005,0.057,64,52
2017021511,0.008,1.2,0.01,0.054,79,58
2017021512,0.007,1,0.016,0.047,70,55
2017021513,0.006,0.6,0.025,0.033,45,
2017021514,0.004,0.5,0.033,0.027,36,33
2017021515,0.004,0.5,0.033,0.027,30,26
2017021516,0.005,0.5,0.031,0.03,34,23
2017021517,0.005,0.5,0.042,0.022,41,22
2017021518,0.005,0.5,0.038,0.025,49,22
2017021519,0.007,0.6,0.022,0.044,49,22
2017021520,0.008,1,0.003,0.067,69,28
2017021521,0.006,0.8,0.004,0.057,78,37
2017021522,0.005,0.8,0.003,0.053,70,38
2017021523,0.005,0.8,0.005,0.048,66,38
2017021524,0.004,0.8,0.004,0.047,65,39
2017021601,0.004,0.8,0.003,0.045,70,39
2017021602,0.006,1.1,0.006,0.039,76,41
2017021603,0.004,0.9,0.004,0.039,78,43
2017021604,0.004,0.8,0.005,0.036,61,44
2017021605,0.005,0.8,0.004,0.038,61,44
2017021606,0.005,0.8,0.002,0.041,56,44
2017021607,0.005,0.9,0.002,0.043,58,43
2017021608,0.005,1,0.003,0.048,63,43
2017021609,0.007,1.3,0.003,0.052,78,48
2017021610,0.007,1,0.007,0.048,70,54
2017021611,0.006,1,0.008,0.053,69,52
2017021612,0.005,0.8,0.017,0.041,53,49
2017021613,0.002,0.2,0.041,0.013,,35
2017021614,0.002,0.3,0.036,0.019,,19
2017021615,0.002,0.2,0.045,0.011,17,8
2017021616,0.002,0.3,0.048,0.011,20,5
2017021617,0.004,0.3,0.047,0.012,23,8
2017021618,0.004,0.4,0.041,0.019,19,9
2017021619,0.004,0.4,0.042,0.018,20,10
2017021620,0.008,0.9,0.014,0.05,26,12
2017021621,0.006,0.7,0.024,0.032,31,18
2017021622,0.006,0.6,0.022,0.029,39,18
